"Order #","MSS PO","Enrollment #","Order Recv. Date","Date ORD ACK","Customer Name","SKU Ordered",Appliance,Qty,"Service SKU","Service Level",Address,City,State,Postal,Country,"Serial #","Expected ship date","Actual Ship Date","INCO Terms",Carrier,"Tracking #","Customs Arrival Date","Final Delivery Date"
013523,6000410737,67093902,12/14/2016,,"United parcel Service Oasis Supply",3M2-00002,8600,2.00,3M2-00006,Premium,"1865 McFarland Road",Alpharettea,GA,30202,"United States","SHG0997877L7H8M
SHG0997877L7H7R",,12/15/2016,,FEDEX,132322260SLO,12/22/2016,12/22/2016
013522,6000411555,SHG0997877L74PF,12/14/2016,,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/15/2016,,FEDEX,,,
013521,6000411554,SHG0997877L72C4,12/14/2016,,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/15/2016,,FEDEX,,,
013516,6000410941,SHG0997877L76NV,12/14/2016,12/15/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/15/2016,,FEDEX,,,
013515,6000410942,SHG0997877L74C7,12/14/2016,12/15/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/15/2016,,FEDEX,,,
013514,6000410943,SHG0997877L74CQ,12/14/2016,12/15/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/15/2016,,FEDEX,,,
013513,6000411427,83825305,12/13/2016,12/14/2016,PFH,3M2-00001,8100,1.00,3M2-00006,Premium,"PFH Eastgate Ave, Eastgate, Little",Cork,,,Ireland,SHG0997879L7J0T,,12/16/2016,DDP,DHL,7403281270,12/19/2016,
013512,6000411428,68081968,12/13/2016,12/15/2016,"Infinity Segments limited",3M2-00001,8100,2.00,3M2-00005,Standard,"FLOCargo (Infiniti Segments), 140 N",Stroudsburg,PA,183602528,"United States","SHG0997879L7HYY
SHG0997879L7J0V",,12/16/2016,,FEDEX,701542243725,12/21/2016,12/21/2016
013510,6000411406,52893654,12/13/2016,12/13/2016,"Merrill Communications LLC",3M2-00002,8600,2.00,3M2-00006,Premium,"1 Merrill Circle","SAINT PAUL",MN,55108,"United States","SHG0997877L7GSY
SHG0997877L7GSC",,12/20/2016,,FEDEX,701542244066,12/23/2016,12/23/2016
013509,6000411167,71936701,12/12/2016,12/14/2016,"Proact Managed Cloud Service AB",3M2-00001,8100,1.00,3M2-00005,Standard,"Elementvägen 8",ÖREBRO,"Örbero ","702 27",Sweden,SHG0997879L7J10,,12/16/2016,DDP,DHL,7403281281,12/19/2016,12/27/2016
013507,6000411142,69607283,12/12/2016,12/13/2016,"Level 3 Herndon CoLocation",3M2-00001,8100,1.00,3M2-00005,Standard,"524 Van Buren Street",Herndon,VA,20170,"United States",SHG0997879L7HYP,,12/14/2016,,FEDEX,701542243081,12/19/2016,12/19/2016
013506,6000411141,8205235,12/12/2016,12/13/2016,"Los Angeles County Sheriff’s Depart",3M2-00002,8600,1.00,3M2-00006,Premium,"12440 Imperial Hwy",Norwalk,CA,90650,"United States",SHG0997877L7GWJ,,12/16/2016,,FEDEX,701542243770,12/21/2016,12/21/2016
013505,6000411140,6385130,12/12/2016,12/13/2016,"City of Irvine",3M2-00001,8100,1.00,3M2-00006,Premium,"1 Civic Center Plaza",Irvine,CA,92623,"United States",SHG0997879L7J11,,12/14/2016,,FEDEX,701542243243,12/19/2016,12/19/2016
013504,6000411139,89271431,12/12/2016,12/13/2016,"Joliet Junior College",3M2-00001,8100,1.00,3M2-00006,Premium,"1215 Houbolt Road",Joliet,IL,60431,"United States",SHG0997879L7HYQ,,12/29/2016,,FEDEX,701542244743,01/04/2017,01/04/2017
013503,6000411137,67570340,12/12/2016,12/13/2016,"MSCI Inc., (SuperNAP8)",3M2-00001,8100,1.00,3M2-00006,Premium,"5225 W.Capovilla Avenue;, Attn: Elliot Inz (Care of: SuperNAP","Las Vegas",NV,89118,"United States",SHG0997879L7J01,,12/14/2016,,FEDEX,701542243092,12/19/2016,12/19/2016
013502,6000411138,67570340,12/12/2016,12/13/2016,"MSCI Inc., (SuperNAP8)",3M2-00002,8600,3.00,3M2-00006,Premium,"5225 W.Capovilla Avenue, Attn: Elliot Inz (Care of: SuperNAP","Las Vegas",NV,89118,"United States","SHG0997877L7GW3
SHG0997877L7GR8
SHG0997877L7H7K",,12/16/2016,,FEDEX,701542243780,12/21/2016,12/21/2016
013501,6000411110,5265635,12/12/2016,12/13/2016,"TX-COUNTY OF BEXAR",3M2-00002,8600,1.00,3M2-00006,Premium,"203 W Nueva","San Antonio",TX,78207,"United States",SHG0997877L7GW4,,12/16/2016,,FEDEX,701542243758,12/21/2016,12/21/2016
013500,6000410752,83967004,12/09/2016,12/12/2016,"Comparex Poland Sp. z o.o.",3M2-00002,8600,5.00,3M2-00005,Standard,"ul Równoległa 2",Warsaw,MZ,02-235,Poland,"SHG0997877L7GKE
SHG0997877L7GL6
SHG0997877L7GWK
SHG0997877L7H1B
SHG0997877L7GV2",,12/28/2016,DAP,DHL,7403281314,01/02/2017,01/19/2017
013499,6000410753,83967004,12/09/2016,12/12/2016,"Comparex Poland Sp. z o.o.",3M2-00002,8600,5.00,3M2-00005,Standard,"ul Równoległa 2",Warsaw,MZ,02-235,Poland,"SHG0997877L7GJ1
SHG0997877L7GQB
SHG0997877L7GQ5
SHG0997877L7GSD
SHG0997877L7GS8",,12/28/2016,DAP,DHL,7403281325,01/02/2017,01/18/2017
013497,6000410736,83967004,12/09/2016,12/12/2016,"Comparex Poland Sp. z o.o.",3M2-00002,8600,5.00,3M2-00005,Standard,"ul Równoległa 2",Warsaw,MZ,02-235,Poland,"SHG0997877L7GWL
SHG0997877L7GS9
SHG0997877L7GWM
SHG0997877L7GQP
SHG0997877L7GTY",,12/28/2016,DAP,DHL,7403281336,01/02/2017,01/18/2017
013496,6000410734,67963267,12/09/2016,12/12/2016,"Gothaer Systems GmbH",3M2-00001,8100,1.00,3M2-00006,Premium,"Gothaer Allee 1, Haus III, Tor II,",Köln,,50969,Germany,SHG0997879L7J0X,,01/03/2017,DDP,DHL,7403281362,01/06/2017,01/10/2017
013494,6000410604,SHG0997877L7GW6,12/09/2016,12/12/2016,Microsoft,,,,3M2-00007,"Upgrade (Std to Premium)","One Microsoft Way",Redmond,WA,98052,"United States",,,12/12/2016,,FEDEX,,,
013493,6000410449,61155278,12/08/2016,12/16/2016,"Accudyne Industries LLC",3M2-00002,8600,1.00,3M2-00006,Premium,"Carretera Antigua Carretera Madrid",Illecas,TO,45200,Spain,SHG0997877L7H1J,,12/20/2016,DDP,DHL,7403281303,12/23/2016,01/03/2017
013490,6000410321,SHG0997877L758G,12/08/2016,01/05/2017,Microsoft,,,,3M2-00005,Standard,"One Microsoft Way",Redmond,WA,98052,"United States",,,01/05/2017,,FEDEX,,,
013489,6000410313,SHG0991003L70A7,12/08/2016,12/08/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/09/2016,,FEDEX,,,
013488,6000410320,SHG0991003L707Q,12/08/2016,12/08/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/09/2016,,FEDEX,,,
013487,6000410317,SHG0997877L7409,12/08/2016,12/08/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/09/2016,,FEDEX,,,
013486,6000410319,SHG0991003L70E2,12/08/2016,12/08/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/09/2016,,FEDEX,,,
013485,6000410318,SHG0997877L73TH,12/08/2016,12/08/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/09/2016,,FEDEX,,,
013484,6000410315,SHG0997877L74FQ,12/08/2016,12/08/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/08/2016,,FEDEX,,,
013483,6000410314,SHG0991003L70D4,12/08/2016,12/08/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/08/2016,,FEDEX,,,
013482,6000410316,SHG0997879L73LG,12/08/2016,12/08/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/08/2016,,FEDEX,,,
013481,6000410211,70784601,12/07/2016,12/07/2016,"Patricia Diaz Garcia-Grupo Aduanal",3M2-00002,8600,1.00,3M2-00005,Standard,"8415 El Gato Rd",Laredo,TX,78045,"United States",SHG0997877L7GSF,,12/16/2016,,FEDEX,701542243633,,
013480,6000410212,81956163,12/07/2016,12/07/2016,"Patricia Diaz Garcia-Grupo Aduanal",3M2-00001,8100,1.00,3M2-00005,Standard,"8415 El Gato Rd",Laredo,TX,78045,"United States",SHG0997879L7HYL,,12/12/2016,,FEDEX,701542242751,,12/14/2016
013477,6000410167,"FSR 10596",12/07/2016,12/08/2016,"Stichting Vestia Groep",3M2-00001,8100,1.00,,,"Rondebeltweg 62 Cyber Center Flevol",Almere,,1329,Netherlands,SHG0997879L7HV9,,12/09/2016,DDP,DHL,alan12092016delivery,12/22/2016,12/28/2016
013476,6000410168,"FSR 10589",12/07/2016,12/08/2016,"SWECO CONNECT AB",3M2-00002,8600,1.00,,,"Koolhovenlaan 120 Interoute",Schiphol-Rijk,,1119,Netherlands,SHG0997877L7GWS,,12/09/2016,DDP,DHL,12092016ALANDELIVERY,12/18/2016,12/22/2016
013475,6000410169,SHG0997879L72GY,12/07/2016,12/08/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/08/2016,,FEDEX,,,
013472,6000409938,SHG0997879L7E94,12/06/2016,12/07/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/07/2016,,FEDEX,,,
013471,6000409937,SHG0997879L7E8S,12/06/2016,12/07/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/07/2016,,FEDEX,,,
013470,6000409936,SHG0997879L70VD,12/06/2016,12/07/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/07/2016,,FEDEX,,,
013469,6000409935,SHG0997879L70RV,12/06/2016,12/07/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/07/2016,,FEDEX,,,
013468,6000409934,SHG0997877L74DD,12/06/2016,12/07/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/07/2016,,FEDEX,,,
013467,6000409933,SHG0997879L7430,12/06/2016,12/07/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/07/2016,,FEDEX,,,
013466,6000409932,SHG0997879L728K,12/06/2016,12/07/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/07/2016,,FEDEX,,,
013465,6000409931,6053199,12/06/2016,12/07/2016,"ZENTRALANSTALT FÜR METEOROLOGIE, ATTN: DI. Mag. Günther Tschabuschni",3M2-00001,8100,1.00,3M2-00006,Premium,"Hohe Warte 38",Vienna,9,1190,Austria,SHG0997879L7HVG,,12/12/2016,DDP,DHL,7403281244,12/19/2016,12/23/2016
013464,6000409930,90276835,12/06/2016,12/07/2016,"Ebla Computer Consultancy",3M2-00002,8600,1.00,3M2-00006,Premium,"Sharq Area , Behbahani Bldg. 14 Flo","Kuwait City",,15461,Kuwait,SHG0997877L7GL7,,12/16/2016,DAP,DHL,7403281266,12/20/2016,02/08/2017
013463,6000409895,6414214,12/06/2016,12/07/2016,"Bilgera Yazilim A.S.",3M2-00001,8100,1.00,3M2-00005,Standard,"Atakan Sokak. No:14 Mecidiyekoy",Istanbul,34,34349,Turkey,SHG0997879L7HYM,,01/03/2017,DAP,DHL,7403281373,01/05/2017,02/10/2017
013462,6000409893,64085655,12/06/2016,12/07/2016,"Esquel Enterprises Limited",3M2-00002,8600,1.00,3M2-00006,Premium,"5/F, DCH Motor Service Bldg., 111 L","Hong Kong",,,"Hong Kong",SHG0997877L7GA4,,01/06/2017,DAP,DHL,7216381266,01/09/2017,01/14/2017
013461,6000409885,54713650,12/06/2016,12/06/2016,"SHRIRAM VALUE SERVICES LTD,",3M2-00002,8600,1.00,3M2-00006,Premium,"NO:16 GST ROAD, PERUNGALATHUR,",Chennai,TN,600063,India,SHG0997877L7H8B,,12/13/2016,DAP,DHL,701542242979,12/19/2016,12/28/2016
013460,6000409878,50211666,12/06/2016,12/06/2016,"Ascentech K.K.",3M2-00001,8100,3.00,3M2-00005,Standard,"2-35-4 Minami Ikebukuro, Unity Ikeb",Toshima-ku,,171-0022,Japan,"SHG0997879L7HV8
SHG0997879L7HVC
SHG0997879L7HVH",,12/09/2016,DAP,DHL,7403281185,12/13/2016,12/15/2016
013459,6000409602,84027761,12/05/2016,12/06/2016,"BLACKBOARD INC",3M2-00002,8600,2.00,3M2-00006,Premium,"#900, 1111 19th ST NW FLR 9",Washington,DC,20036,"United States","SHG0997877L7H75
SHG0997877L7H3P",,12/13/2016,,FEDEX,701542242843,12/16/2016,12/16/2016
013458,6000409603,84027761,12/05/2016,12/06/2016,"BLACKBOARD INC",3M2-00002,8600,2.00,3M2-00006,Premium,"Suite 130, 22601 N. 19th Ave.",Phoenix,AZ,85027,"United States","SHG0997877L7H1T
SHG0997877L7H0Y",,12/13/2016,,FEDEX,701542242913,12/15/2016,12/15/2016
013457,6000409587,SHG0997877L7FCM,12/05/2016,12/06/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/06/2016,,FEDEX,,,
013456,6000409586,SHG0997877L7D5K,12/05/2016,12/06/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/06/2016,,FEDEX,,,
013455,6000409585,SHG0997879L72DW,12/05/2016,12/06/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/06/2016,,FEDEX,,,
013454,6000409584,SHG0997877L7C2H,12/05/2016,12/06/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/06/2016,,FEDEX,,,
013453,6000409582,SHG0997877L7CXW,12/05/2016,12/06/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/06/2016,,FEDEX,,,
013452,6000409583,SHG0997879L7206,12/05/2016,12/06/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/06/2016,,FEDEX,,,
013451,6000409581,SHG0997879L720G,12/05/2016,12/06/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/06/2016,,FEDEX,,,
013450,6000409441,SHG0997879L73ER,12/05/2016,12/05/2016,Microsoft,,,,3M2-00005,Standard,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/05/2016,,FEDEX,,,
013448,6000409220,7457920,12/02/2016,12/02/2016,"Heineken International",3M2-00002,8600,1.00,3M2-00005,Standard,"Tweede Weteringplantsoen 19",Amsterdam,NH,1717ZD,Netherlands,SHG0997877L7H7H,,12/13/2016,DAP,DHL,7403281255,,
013447,6000409218,54378346,12/02/2016,12/02/2016,"Netcompany A/S",3M2-00002,8600,1.00,3M2-00006,Premium,"Grønningen 17",København,.,1270,Denmark,SHG0997877L7GRF,,12/09/2016,DDP,DHL,7403281196,12/15/2016,12/20/2016
013446,6000409219,5787326,12/02/2016,12/02/2016,"Terumo Europe NV",3M2-00001,8100,1.00,3M2-00005,Standard,"Interleuvenlaan 40",Haasrode,"Vlaams Brabant ",3001,Belgium,SHG0997879L7HPG,,12/09/2016,DAP,DHL,7403281200,12/14/2016,12/14/2016
013445,6000409217,SHG0997879L71AW,12/02/2016,12/05/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98053,"United States",,,12/05/2016,,FEDEX,,,
013444,6000409072,SHG0997879L734M,12/01/2016,12/02/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/05/2016,,FEDEX,,,
013443,6000409073,SHG0997879L7FYS,12/01/2016,12/02/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/05/2016,,FEDEX,,,
013442,6000409071,SHG0997879L7D81,12/01/2016,12/02/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/05/2016,,FEDEX,,,
013441,6000409047,"FSR 10569a",12/01/2016,12/02/2016,"University College Cork",3M2-00001,8100,1.00,,,"4th Floor, ITServices, Kane buildin",Cork,,"0 C 21",Ireland," SHG0997879L7CJV",,12/02/2016,DDP,DHL,,,
013439,6000408874,71219203,12/01/2016,12/01/2016,"Co=operators Financial Services Lim",3M2-00002,8600,1.00,3M2-00005,Standard,"130 Macdonell Street",Guelph,ON,"N1H 6P8",Canada,SHG0997877L7GYM,,12/08/2016,,FEDEX,701542241836,12/07/2016,12/08/2016
013438,6000408792,81275032,11/30/2016,12/01/2016,"Monsanto Company",3M2-00002,8600,3.00,3M2-00006,Premium,"800 N. Lindbergh Blvd, F1814W","SAINT LOUIS",MO,63141,"United States","SHG0997877L7G95
SHG0997877L7GYP
SHG0997877L7H48",,12/16/2016,,FEDEX,701542243585,12/19/2016,12/19/2016
013437,6000408791,8580622,11/30/2016,12/01/2016,"Board of Water Supply",3M2-00001,8100,1.00,3M2-00006,Premium,"630 South Beretania Street, Compute",Honolulu,HI,96843,"United States",SHG0997879L7HVF,,12/09/2016,,FEDEX,701542242394,12/14/2016,12/14/2016
013436,6000408793,52543681,11/30/2016,12/01/2016,"USI Insurance Services",3M2-00002,8600,1.00,3M2-00006,Premium,"Suite 210, One International Plaza",Philadelphia,PA,19113,"United States",SHG0997877L7H7W,,12/08/2016,,FEDEX,701542241847,12/08/2016,12/08/2016
013435,6000408564,SSG0997879L70G4,11/30/2016,12/01/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/02/2016,,FEDEX,,,
013434,6000408454,84288081,11/29/2016,11/29/2016,"DFI Inc.",3M2-00001,8100,1.00,3M2-00005,Standard,"10F, No.97, Sec.1, Xintai 5th Rd.,","New Taipei City",,22175,Taiwan,SHG0997879L7HV6,,12/09/2016,DAP,DHL,7403281211,12/13/2016,12/16/2016
013433,6000408453,71931742,11/29/2016,11/29/2016,"NEC Corporation",3M2-00001,8100,1.00,3M2-00005,Standard,"Gotanda AN Bld.6F, Higashigotanda,",Shinagawa-ku,..,141-0022,Japan,SHG0997879L7HVD,,12/09/2016,DAP,DHL,7403281222,12/11/2016,12/12/2016
013432,6000408452,SHG0997879L740H,11/29/2016,12/01/2016,Microsoft,,,,3M2-00005,Standard,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/01/2016,,FEDEX,,,
013431,6000408451,SHG0997877L76T6,11/29/2016,12/01/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/02/2016,,FEDEX,,,
013430,6000408450,SHG0997879L735M,11/29/2016,12/01/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/01/2016,,FEDEX,,,
013429,6000408449,SSG0997879L70AN,11/29/2016,12/01/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,12/01/2016,,FEDEX,,,
013428,6000408149,SHG0997879L70WJ,11/28/2016,11/29/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,11/29/2016,,FEDEX,,,
013427,6000408147,61642778,11/28/2016,11/29/2016,"Università Ca' Foscari di Venezia",3M2-00001,8100,1.00,3M2-00006,Premium,"Dorsoduro 3861 - secondo piano",Venice,.VE,30123,Italy,SHG0997879L7HVA,,12/09/2016,DDP,DHL,7403281233,12/15/2016,12/20/2016
013426,6000408148,SHG0997879L71Y9,11/28/2016,11/29/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,11/29/2016,,FEDEX,,,
013425,97566433,5679458,11/28/2016,,"Zamil Industrial Investment Co.",3M2-00001,8100,1.00,3M2-00005,Standard,"7 St, Industrial Area No 1",Dammam,Eastern,31424,"Saudi Arabia",SHG0997879L7HPH,,12/01/2016,DAP,DHL,7403281163,12/05/2016,12/13/2016
013424,6000407625,SHG0997877L74ET,11/24/2016,11/25/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,11/28/2016,,FEDEX,,,
013423,6000407626,SHG0997879L73HJ,11/24/2016,01/05/2017,Microsoft,,,,3M2-00005,Standard,"One Microsoft Way",Redmond,WA,98052,"United States",,,01/05/2017,,FEDEX,,,
013422,6000407459,8723401,11/23/2016,11/25/2016,"Commonwealth of Kentucky /, ATTN: David Coleman",3M2-00002,8600,2.00,3M2-00006,Premium,"101 Cold Harbor Drive",Frankfort,KY,40601,"United States","SHG0997877L7H56
SHG0997877L7H8D",,11/30/2016,,FEDEX,701542240998,12/02/2016,12/02/2016
013421,6000406887,67093902,11/21/2016,11/22/2016,"United parcel Service Oasis Supply",3M2-00002,8600,2.00,3M2-00006,Premium,"340 Macarthur Blvd",Mahwah,NJ,07080,"United States","SHG0997877L7H49
SHG0997877L7H5J",,12/13/2016,,FEDEX,641202656SLO,12/20/2016,12/20/2016
013420,6000406868,SHG0997879L7799,11/21/2016,,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,11/22/2016,,FEDEX,,,
013419,6000406865,58178917,11/21/2016,11/21/2016,"Boyner Holding A.S.",3M2-00001,8100,1.00,3M2-00006,Premium,"Eski Büyükdere Caddesi Park Plaza N",Maslak,34,34398,Turkey,SHG0997879L7HPE,,11/30/2016,DAP,DHL,7403281174,12/05/2016,12/07/2016
013418,6000406870,SHG0997879L751Y,11/21/2016,11/22/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,11/22/2016,,FEDEX,,,
013417,6000406867,SHG0997879L70VV,11/21/2016,11/22/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,11/22/2016,,FEDEX,,,
013416,6000406866,SHG0997879L7724,11/21/2016,11/22/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,11/22/2016,,FEDEX,,,
013415,6000406869,SHG0997879L744W,11/21/2016,11/22/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,11/22/2016,,FEDEX,,,
013414,6000406864,64028387,11/21/2016,11/21/2016,"MANIPAL GLOBAL EDUCATION SERVICES, ATTN: Anil Kulkarni",3M2-00001,8100,1.00,3M2-00006,Premium,"Sy no.12/5,4th floor, above Total S",Bangalore,KA,560035,India,SHG0997879L7HPT,,11/30/2016,DAP,DHL,701542241089,12/02/2016,12/05/2016
013409,6000406311,SHG0997879L72TR,11/17/2016,11/18/2016,Microsoft,,,,3M2-00006,Premium,"One Microsoft Way",Redmond,WA,98052,"United States",,,11/18/2016,,FEDEX,,,
013407,6000406150,8671168,11/17/2016,11/18/2016,"Patricia Diaz Garcia",3M2-00002,8600,3.00,3M2-00005,Standard,"Guatemala #4006, Col. Juarez","Nuevo Laredo",TAM,88209,Mexico,"SHG0997877L7GQM
SHG0997877L7H1Q
SHG0997877L7GYX",,11/21/2016,DAP,DHL,701542240152,11/23/2016,12/12/2016
013406,6000406052,56924537,11/16/2016,11/17/2016,"Ralis Services",3M2-00002,8600,1.00,3M2-00005,Standard,"1 City Blvd. West, Suite 600",Orange,CA,92868,"United States",SHG0997877L7H78,,11/30/2016,,FEDEX,701542241067,12/05/2016,12/05/2016
013405,6000406040,66758914,11/16/2016,11/16/2016,"Itron Inc",3M2-00001,8100,6.00,3M2-00005,Standard,"4401 N Bland Rd",Raleigh,NC,27609,"United States","SHG0997879L7HKL
SHG0997879L7HBT
SHG0997879L7HLW
SHG0997879L7HLX
SHG0997879L7HLS
SHG0997879L7HLV",,11/21/2016,,FEDEX,701542240049,11/28/2016,11/28/2016
013404,6000405808,48071101,11/15/2016,11/16/2016,"Dimeo Construction Company",3M2-00001,8100,1.00,3M2-00005,Standard,"75 Chapman St",Providence,RI,02905,"United States",SHG0997879L7HKR,,11/21/2016,,FEDEX,701542240027,11/22/2016,11/22/2016
013403,6000405779,65612629,11/15/2016,11/16/2016,"Sutherland Global Services",3M2-00002,8600,4.00,3M2-00006,Premium,"1180 Jefferson Road",Rochester,NY,14618,"United States","SHG0997877L7GSE
SHG0997877L7H8L
SHG0997877L7H8E
SHG0997877L7H7P",,11/29/2016,,FEDEX,701542240954,12/01/2016,12/01/2016
013402,6000405778,50048752,11/15/2016,11/16/2016,"BenQ Corporation",3M2-00001,8100,1.00,3M2-00005,Standard,"No.16 , Jihu Road, Neihu,","Taipei City",....,114,Taiwan,SHG0997879L7HKE,,11/21/2016,DAP,DHL,7403281141,11/26/2016,11/28/2016
013401,6000405521,SHG0997879L72WT,11/14/2016,11/15/2016,Microsoft,,,,3M2-00005,Standard,"One Microsoft Way",Redmond,WA,98052,"United States",,,11/15/2016,,FEDEX,,,
013400,6000405416,50454181,11/14/2016,11/14/2016,"Namirial spa",3M2-00001,8100,1.00,3M2-00005,Standard,"Via Caduti sul Lavoro, 4",Senigallia,AN,60019,Italy,SHG0997879L7HBG,,11/21/2016,DAP,DHL,7403281126,11/23/2016,11/23/2016
